"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 01- 22","20.17","18.25","20.30","18.25","143.08K","10.10%"
"2019- 01- 18","18.33","18.55","18.71","17.90","86.91K","-1.08%"
"2019- 01- 17","18.52","18.90","19.35","18.45","90.18K","-1.83%"
"2019- 01- 16","18.87","18.88","19.05","18.25","1.40K","0.24%"
"2019- 01- 15","18.83","19.25","19.35","18.11","60.04K","-2.08%"
"2019- 01- 14","19.23","19.10","20.40","18.85","63.59K","1.05%"
"2019- 01- 11","19.02","19.90","20.32","18.90","66.25K","-4.28%"
"2019- 01- 10","19.88","20.25","21.05","19.81","62.55K","-1.24%"
"2019- 01- 09","20.13","20.65","20.80","19.80","81.06K","-2.42%"
"2019- 01- 08","20.63","21.35","21.71","20.55","83.03K","-3.73%"
"2019- 01- 07","21.42","21.85","22.50","21.05","81.17K","-2.28%"
"2019- 01- 04","21.92","24.35","24.70","21.85","120.72K","-10.05%"
"2019- 01- 03","24.38","24.15","25.12","23.67","136.08K","5.41%"
"2019- 01- 02","23.13","24.00","25.88","23.10","122.36K","-4.34%"
